Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Weight,Variant Weight Unit,Variant Requires Shipping,Image Src,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,product.metafields.custom.unidade,product.metafields.custom.catalogo,product.metafields.custom.dimensoes_do_produto,product.metafields.custom.composicao,product.metafields.custom.capacidade,product.metafields.custom.modo_de_uso,product.metafields.custom.icms,product.metafields.custom.ncm,product.metafields.custom.pis,product.metafields.custom.ipi,product.metafields.custom.cofins,product.metafields.custom.componente_de_kit,product.metafields.custom.resistencia_a_agua,Variant Taxable,Cost per item,Image Position,Variant Image,Product Category,Type,Collection,Status
miniampulheta-vidro-7-minutos,Miniampulheta em vidro 7 minutos,,MART,"ADORNOS,OUTLET 2025,HG,ROSE",TRUE,,Default Title-2,,,,,19369-G,36.12,,4,110,g,TRUE,,7908103793702,110,shopify,deny,manual,PC,OUTLET 2025,12 x 6 x 6,80% VIDRO + 20% AREIA DE VIDRO,,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.",0,70139900,0,9.75,0,FALSE,Não se aplica,TRUE,16.42,,,,,,draft
miniampulheta-vidro-3-minutos,Miniampulheta em vidro 3 minutos,,MART,"ADORNOS,OUTLET 2025,HG,BEGE",TRUE,,Default Title-2,,,,,19373-P,20.5,,4,55,g,TRUE,,7908103793764,55,shopify,deny,manual,PC,OUTLET 2025,8 x 4 x 4,80% VIDRO + 20% AREIA DE VIDRO,,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.",0,70139900,0,9.75,0,FALSE,Não se aplica,TRUE,9.32,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,VE,BEGE",TRUE,,Default Title,,,,,19440-C,42.9,,6,260,g,TRUE,,7908103794426,260,shopify,deny,manual,PC,2025 CATALOGO ANUAL,12 x 9.5 x 9.5,100% CERAMICA,,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.",0,69139000,0,13,0,FALSE,NÃO,TRUE,19.5,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,VE,OFF WHITE",TRUE,,Default Title-2,,,,,19440-B,42.9,,6,255,g,TRUE,,7908103794419,255,shopify,deny,manual,PC,2025 CATALOGO ANUAL,12 x 9 x 9,100% CERAMICA,,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.",0,69139000,0,13,0,FALSE,NÃO,TRUE,19.5,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,VE,TERRACOTA",TRUE,,Default Title-3,,,,,19440-A,42.9,,6,255,g,TRUE,,7908103794433,255,shopify,deny,manual,PC,2025 CATALOGO ANUAL,12 x 8.5 x 8.5,100% CERAMICA,,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.",0,69139000,0,13,0,FALSE,NÃO,TRUE,19.5,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,VE,COLORIDO",TRUE,,Default Title-4,,,,,17989 C,49.04,,3,175,g,TRUE,,7908103779928,175,shopify,deny,manual,PC,2025 CATALOGO ANUAL,15 x 7 x 7,100% CERAMICA,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,69139000,0,13,0,FALSE,NÃO,TRUE,22.29,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,VE,COLORIDO",TRUE,,Default Title-5,,,,,17989 B,49.04,,3,205,g,TRUE,,7908103779911,205,shopify,deny,manual,PC,2025 CATALOGO ANUAL,13 x 7.5 x 7.5,100% CERAMICA,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,69139000,0,13,0,FALSE,NÃO,TRUE,22.29,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,VE,COLORIDO",TRUE,,Default Title-6,,,,,17989 A,49.04,,3,235,g,TRUE,,7908103779904,235,shopify,deny,manual,PC,2025 CATALOGO ANUAL,10.5 x 9 x 9,100% CERAMICA,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,69139000,0,13,0,FALSE,NÃO,TRUE,22.29,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,Manter o produto em local seco e arejado; Evitar batidas; Não utilizar produtos químicos ou abrasivos na limpeza.,MART,"VASOS,2025 CATALOGO ANUAL,VE,CINZA",TRUE,,Default Title-7,,,,,17561 A,61.31,,3,215,g,TRUE,,7908103775623,215,shopify,deny,manual,PC,2025 CATALOGO ANUAL,12.5 x 6.5 x 9,100% CERAMICA,,,0,69139000,0,13,0,FALSE,NÃO,TRUE,27.87,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,Manter o produto em local seco e arejado; Evitar batidas; Não utilizar produtos químicos ou abrasivos na limpeza.,MART,"VASOS,2025 CATALOGO ANUAL,VE,CINZA",TRUE,,Default Title-8,,,,,17561 B,61.31,,3,280,g,TRUE,,7908103775630,280,shopify,deny,manual,PC,2025 CATALOGO ANUAL,14.5 x 9 x 10,100% CERAMICA,,,0,69139000,0,13,0,FALSE,NÃO,TRUE,27.87,,,,,,draft
minivaso-ceramica,Minivaso em ceramica,Manter o produto em local seco e arejado; Evitar batidas; Não utilizar produtos químicos ou abrasivos na limpeza.,MART,"VASOS,2025 CATALOGO ANUAL,VE,CINZA",TRUE,,Default Title-9,,,,,17561 C,61.31,,3,195,g,TRUE,,7908103775647,195,shopify,deny,manual,PC,2025 CATALOGO ANUAL,12 x 6.5 x 9,100% CERAMICA,,,0,69139000,0,13,0,FALSE,NÃO,TRUE,27.87,,,,,,draft
minivaso-polirresina,Minivaso em polirresina,,MART,"VASOS,2025 CATALOGO ANUAL,SC,VERDE",TRUE,,Default Title,,,,,17827 B,49.04,,2,80,g,TRUE,,7908103778297,80,shopify,deny,manual,PC,2025 CATALOGO ANUAL,9 x 6 x 6,100% POLIRRESINA,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,39264000,0,13,0,FALSE,NÃO,TRUE,22.29,,,,,,draft
minivaso-polirresina,Minivaso em polirresina,,MART,"VASOS,2025 CATALOGO ANUAL,SC,VERDE",TRUE,,Default Title-2,,,,,17827 A,49.04,,2,220,g,TRUE,,7908103778280,220,shopify,deny,manual,PC,2025 CATALOGO ANUAL,9 x 11 x 11,100% POLIRRESINA,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,39264000,0,13,0,FALSE,NÃO,TRUE,22.29,,,,,,draft
minivaso-polirresina,Minivaso em polirresina,,MART,"VASOS,2025 CATALOGO ANUAL,SC,VERDE",TRUE,,Default Title-3,,,,,17827 C,49.04,,2,215,g,TRUE,,7908103778303,215,shopify,deny,manual,PC,2025 CATALOGO ANUAL,9 x 11 x 11,100% POLIRRESINA,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,39264000,0,13,0,FALSE,NÃO,TRUE,22.29,,,,,,draft
minivaso-vidro,Minivaso em vidro,,MART,"VASOS,2025 CATALOGO ANUAL,PJ,ROSE",TRUE,,Default Title,,,,,19665 - P,19.73,,6,200,g,TRUE,,7908103796666,200,shopify,deny,manual,PC,2025 CATALOGO ANUAL,10 x 11 x 6,100% VIDRO,,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.",0,70139900,0,9.75,0,FALSE,SIM,TRUE,8.97,,,,,,draft
minivaso-vidro,Minivaso em vidro,,MART,"VASOS,2025 CATALOGO ANUAL,PJ,ROSE",TRUE,,Default Title-2,,,,,19665-M,28.12,,6,200,g,TRUE,,7908103796673,200,shopify,deny,manual,PC,2025 CATALOGO ANUAL,11.5 x 8.5 x 5.5,100% VIDRO,,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.",0,70139900,0,9.75,0,FALSE,SIM,TRUE,12.78,,,,,,draft
minivaso-vidro,Minivaso em vidro,,MART,"VASOS,2025 CATALOGO ANUAL,PJ,ROSE",TRUE,,Default Title-3,,,,,19665-G,34.83,,6,200,g,TRUE,,7908103796680,200,shopify,deny,manual,PC,2025 CATALOGO ANUAL,15 x 7 x 5.5,100% VIDRO,,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.",0,70139900,0,9.75,0,FALSE,SIM,TRUE,15.83,,,,,,draft
kit-banheiro-ceramica-3-pcs,Kit para banheiro em ceramica - 3 Pcs,,MART,"ACESSORIOS DE BANHEIRO,2025 CATALOGO ANUAL,JH,OFF WHITE",TRUE,,,,,,,18403,183.96,,3,930,g,TRUE,,7908103784038,930,shopify,deny,manual,KT,2025 CATALOGO ANUAL,26.5 x 11 x 27.5,100% CERAMICA,,"Use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco.Não é indicado o uso de produtos químicos ou abrasivos.Evitar excesso de água.",0,69139000,0,13,0,FALSE,Não se aplica,TRUE,83.62,,,,,,draft
kit-banheiro-polirresina-3-pcs,Kit para banheiro em polirresina - 3 Pcs,,MART,"ACESSORIOS DE BANHEIRO,2025 CATALOGO ANUAL,JH,BEGE",TRUE,,,,,,,18407,147.14,,3,820,g,TRUE,,7908103784076,820,shopify,deny,manual,KT,2025 CATALOGO ANUAL,18 x 11 x 14,100% CERAMICA,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro, seguido de um pano seco.Não é indicado o uso de produtos químicos ou abrasivos.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,66.88,,,,,,draft
porta-velas-ceramica,Porta-Velas em ceramica,,MART,"VELAS E ACESSORIOS,OUTLET 2025,VE,BEGE",TRUE,,Default Title,,,,,19130-M,54.23,,2,310,g,TRUE,,7908103791326,310,shopify,deny,manual,PC,OUTLET 2025,8.5 x 10 x 10,100% CERAMICA,,"A cerâmica é um material composto por argilas moldadas e aquecidas, resultando nas peças que conhecemos. As peças de cerâmica não possuem boa resistência a impactos; portanto, evite batidas e exposição excessiva à luz solar. Para a limpeza de superfícies lisas, utilize um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para superfícies porosas, use um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.",0,69139000,0,13,0,FALSE,Não se aplica,TRUE,24.65,,,,,,draft
porta-velas-ceramica,Porta-Velas em ceramica,,MART,"VELAS E ACESSORIOS,OUTLET 2025,VE,BEGE",TRUE,,Default Title-2,,,,,19130-G,67.14,,2,360,g,TRUE,,7908103791333,360,shopify,deny,manual,PC,OUTLET 2025,11 x 11 x 11,100% CERAMICA,,"A cerâmica é um material composto por argilas moldadas e aquecidas para se transformar nas peças que conhecemos. As peças de cerâmica não possuem boa resistência a impactos, por isso, evite batidas e exposição excessiva à luz solar. Para a limpeza de superfícies lisas, use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para superfícies porosas, utilize um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos. Este produto não suporta água represada. Certifique-se de que a peça não está em contato com água por longos períodos para evitar danos.",0,69139000,0,13,0,FALSE,Não se aplica,TRUE,30.52,,,,,,draft
porta-velas-ceramica,Porta-Velas em ceramica,,MART,"VELAS E ACESSORIOS,OUTLET 2025,VE,BEGE",TRUE,,Default Title-3,,,,,19130-P,38.1,,2,215,g,TRUE,,7908103791319,215,shopify,deny,manual,PC,OUTLET 2025,6 x 10 x 10,100% CERAMICA,,"A cerâmica é um material composto por argilas moldadas e aquecidas, resultando nas peças que conhecemos. As peças de cerâmica não possuem boa resistência a impactos; portanto, evite batidas e exposição excessiva à luz solar. Para a limpeza de superfícies lisas, utilize um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para superfícies porosas, use um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.",0,69139000,0,13,0,FALSE,Não se aplica,TRUE,17.32,,,,,,draft
vaso-ceramica,Vaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,CV,CARAMELO",TRUE,,Default Title,,,,,20740-P,87.96,,2,450,g,TRUE,,7908103807416,450,shopify,deny,manual,PC,2025 CATALOGO ANUAL,14 x 13 x 13,100% CERAMICA,,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.",0,69139000,0,13,0,FALSE,NÃO,TRUE,39.98,,,,,,draft
vaso-ceramica,Vaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,CV,BRANCO",TRUE,,Default Title-2,,,,,20740-G,154.97,,2,1.2,kg,TRUE,,7908103807430,1200,shopify,deny,manual,PC,2025 CATALOGO ANUAL,28 x 14 x 14,100% CERAMICA,,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.",0,69139000,0,13,0,FALSE,NÃO,TRUE,70.44,,,,,,draft
vaso-ceramica,Vaso em ceramica,,MART,"VASOS,2025 CATALOGO ANUAL,CV,CINZA",TRUE,,Default Title-3,,,,,20740-M,125.16,,2,645,g,TRUE,,7908103807423,645,shopify,deny,manual,PC,2025 CATALOGO ANUAL,20.5 x 13 x 13,100% CERAMICA,,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.",0,69139000,0,13,0,FALSE,NÃO,TRUE,56.89,,,,,,draft
porta-retrato-10x15,Porta-Retrato - 10X15,,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YR,MARROM",TRUE,,,,,,,19257,27.43,,8,205,g,TRUE,,7908103792576,205,shopify,deny,manual,PC,2025 CATALOGO ANUAL,1 x 15.5 x 20.5,70% POLIESTIRENO + 10% VIDRO + 20% MDF,,"Para a limpeza use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco ou se preferir um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,12.47,,,,,,draft
porta-retrato-15x20,Porta-Retrato - 15X20,,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YR,MARROM",TRUE,,,,,,,19258,36.65,,8,335,g,TRUE,,7908103792583,335,shopify,deny,manual,PC,2025 CATALOGO ANUAL,1.5 x 20.5 x 25.5,70% POLIESTIRENO + 10% VIDRO + 20% MDF,,"Para a limpeza use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco ou se preferir um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,16.66,,,,,,draft
porta-retrato-mdf-linho-10x15,Porta-Retrato em mdf com linho - 10X15,"Tão bom quanto viver momentos felizes é poder registrar cada um deles. O porta-retrato da Mart é ideal para deixar essas lembranças em evidência da melhor forma possível, além de decorar o ambiente com muito charme e elegância.",MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,SF,NATURAL",TRUE,,,,,,,15709,45.85,,8,295,g,TRUE,,7908103757094,295,shopify,deny,manual,PC,2025 CATALOGO ANUAL,22 x 17 x 3,70% MDF + 20% VIDRO + 5% PAPEL + 5% LINHO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,44149000,0,6.5,0,FALSE,Não se aplica,TRUE,20.84,,,,,,draft
porta-retrato-mdf-linho-15x20,Porta-Retrato em mdf com linho - 15X20,"Tão bom quanto viver momentos felizes é poder registrar cada um deles. O porta-retrato da Mart é ideal para deixar essas lembranças em evidência da melhor forma possível, além de decorar o ambiente com muito charme e elegância.",MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,SF,NATURAL",TRUE,,,,,,,15710,64.26,,8,440,g,TRUE,,7908103757100,440,shopify,deny,manual,PC,2025 CATALOGO ANUAL,27 x 22 x 3,70% MDF + 20% VIDRO + 5% PAPEL + 5% LINHO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,44149000,0,6.5,0,FALSE,Não se aplica,TRUE,29.21,,,,,,draft
porta-retrato-metal-10x15,Porta-Retrato em metal - 10X15,"Nosso Porta-Retrato em Metal é perfeito para compor um ambiente minimalista e aconchegante. A coleção da Mart conta com diversos estilos de porta-retratos, inspire-se e crie aquele cantinho especial.",MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,SF,PRATA",TRUE,,,,,,,11259,23.01,,12,95,g,TRUE,,7908103712598,95,shopify,deny,manual,PC,2025 CATALOGO ANUAL,1 x 10.5 x 15,55% METAL (FERRO) + 35% PU + 10% VIDRO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,83063000,0,7.8,0,FALSE,Não se aplica,TRUE,10.46,,,,,,draft
porta-retrato-metal-vidro-15x20,Porta-Retrato em metal e vidro - 15X20,"Nosso Porta-Retrato em Metal é perfeito para compor um ambiente minimalista e aconchegante. A coleção da Mart conta com diversos estilos de porta-retratos, inspire-se e crie aquele cantinho especial.",MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,SF,PRATA",TRUE,,,,,,,11260,32.23,,12,210,g,TRUE,,7908103712604,210,shopify,deny,manual,PC,2025 CATALOGO ANUAL,1 x 15.5 x 20.5,75% METAL+10% PAPEL+10% VIDRO+5% TECIDO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,83063000,0,7.8,0,FALSE,Não se aplica,TRUE,14.65,,,,,,draft
porta-retrato-metal-vidro-20x25,Porta-Retrato em metal e vidro - 20X25,"Nosso Porta-Retrato em Metal é perfeito para compor um ambiente minimalista e aconchegante. A coleção da Mart conta com diversos estilos de porta-retratos, inspire-se e crie aquele cantinho especial.",MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,SF,PRATA",TRUE,,,,,,,11261,41.43,,12,350,g,TRUE,,7908103712611,350,shopify,deny,manual,PC,2025 CATALOGO ANUAL,25.5 x 20 x 1,55% METAL (FERRO) + 35% PU + 10% VIDRO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,83063000,0,7.8,0,FALSE,Não se aplica,TRUE,18.83,,,,,,draft
porta-retrato-poliestireno-10x15,Porta-Retrato em poliestireno - 10X15,Registros inesquecíveis merecem ser guardados com carinho. Use o porta-retrato da Mart em poliestireno para emoldurar suas memórias e dê um toque especial ao seu lar.,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YH,OFF WHITE",TRUE,,,,,,,17326,32.23,,8,115,g,TRUE,,7908103773261,115,shopify,deny,manual,PC,2025 CATALOGO ANUAL,20 x 15 x 1.5,70% POLIESTIRENO + 15% MDF + 15%VIDRO,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,39264000,0,13,0,FALSE,Não se aplica,TRUE,14.65,,,,,,draft
porta-retrato-poliestireno-15x20,Porta-Retrato em poliestireno - 15X20,Registros inesquecíveis merecem ser guardados com carinho. Use o porta-retrato da Mart em poliestireno para emoldurar suas memórias e dê um toque especial ao seu lar.,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YH,OFF WHITE",TRUE,,,,,,,17327,41.43,,8,310,g,TRUE,,7908103773278,310,shopify,deny,manual,PC,2025 CATALOGO ANUAL,25 x 20 x 1.5,70% POLIESTIRENO + 15% MDF + 15%VIDRO,,Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.,0,39264000,0,13,0,FALSE,Não se aplica,TRUE,18.83,,,,,,draft
porta-retrato-poliestireno-vidro-10x15,Porta-Retrato em poliestireno e vidro - 10X15,,MART,"PORTA-RETRATOS,OUTLET 2025,YR,BEGE",TRUE,,Default Title,,,,,20641,27.63,,8,185,g,TRUE,,7908103806419,185,shopify,deny,manual,PC,OUTLET 2025,15.5 x 12.5 x 2.5,80% POLIESTIRENO 10% VIDRO 10% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,12.56,,,,,,draft
porta-retrato-poliestireno-vidro-10x15,Porta-Retrato em poliestireno e vidro - 10X15,,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YR,OFF WHITE",TRUE,,Default Title-2,,,,,20694,32.23,,8,185,g,TRUE,,7908103806945,185,shopify,deny,manual,PC,2025 CATALOGO ANUAL,17.5 x 12.5 x 3,70% POLIESTIRENO + 10% VIDRO + 20% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,14.65,,,,,,draft
porta-retrato-poliestireno-vidro-10x15,Porta-Retrato em poliestireno e vidro - 10X15,,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YR,CARAMELO",TRUE,,Default Title-3,,,,,20646,36.65,,8,235,g,TRUE,,7908103806464,235,shopify,deny,manual,PC,2025 CATALOGO ANUAL,21 x 16.5 x 1.5,80% POLIESTIRENO 10% VIDRO 10% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,16.66,,,,,,draft
porta-retrato-poliestireno-vidro-10x15,Porta-Retrato em poliestireno e vidro - 10X15,,MART,"PORTA-RETRATOS,2025 CATALOGO NEO COLLETION,YR,MARROM",TRUE,,Default Title-4,,,,,21035,36.65,,8,320,g,TRUE,,7908103810355,320,shopify,deny,manual,PC,2025 CATALOGO NEO COLLETION,20.5 x 15.5 x 1.5,40% POLIESTIRENO + 35% PAPEL + 25% VIDRO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,39264000,0,13,0,FALSE,Não se aplica,TRUE,16.66,,,,,,draft
porta-retrato-poliestireno-vidro-15x20,Porta-Retrato em poliestireno e vidro - 15X20,,MART,"PORTA-RETRATOS,2025 CATALOGO NEO COLLETION,YR,MARROM",TRUE,,Default Title,,,,,21036,45.85,,8,460,g,TRUE,,7908103810362,460,shopify,deny,manual,PC,2025 CATALOGO NEO COLLETION,25.5 x 20.5 x 1.5,40% POLIESTIRENO + 35% PAPEL + 25% VIDRO,,Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.,0,39264000,0,13,0,FALSE,Não se aplica,TRUE,20.84,,,,,,draft
porta-retrato-poliestireno-vidro-15x20,Porta-Retrato em poliestireno e vidro - 15X20,,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YR,CARAMELO",TRUE,,Default Title-2,,,,,20647,45.85,,8,385,g,TRUE,,7908103806471,385,shopify,deny,manual,PC,2025 CATALOGO ANUAL,1.5 x 21 x 26,80% POLIESTIRENO 10% VIDRO 10% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,20.84,,,,,,draft
porta-retrato-poliestireno-vidro-15x20,Porta-Retrato em poliestireno e vidro - 15X20,,MART,"PORTA-RETRATOS,2025 CATALOGO ANUAL,YR,OFF WHITE",TRUE,,Default Title-3,,,,,20695,41.43,,8,315,g,TRUE,,7908103806952,315,shopify,deny,manual,PC,2025 CATALOGO ANUAL,22.5 x 17.5 x 3,70% POLIESTIRENO + 10% VIDRO + 20% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,18.83,,,,,,draft
porta-retrato-poliestireno-vidro-15x20,Porta-Retrato em poliestireno e vidro - 15X20,,MART,"PORTA-RETRATOS,OUTLET 2025,YR,BEGE",TRUE,,Default Title-4,,,,,20642,33.77,,8,320,g,TRUE,,7908103806426,320,shopify,deny,manual,PC,OUTLET 2025,22.5 x 17.5 x 2.5,80% POLIESTIRENO 10% VIDRO 10% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,15.35,,,,,,draft
porta-retrato-poliestireno-vidro-20x25,Porta-Retrato em poliestireno e vidro - 20X25,,MART,"PORTA-RETRATOS,OUTLET 2025,YR,BEGE",TRUE,,,,,,,20643,39.91,,8,485,g,TRUE,,7908103806433,485,shopify,deny,manual,PC,OUTLET 2025,27.5 x 22.5 x 2.5,80% POLIESTIRENO 10% VIDRO 10% MDF,,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.
Podem ser usados na horizontal ou vertical.",0,39264000,0,13,0,FALSE,Não se aplica,TRUE,18.14,,,,,,draft
